501,Find Mode in Binary Search Tree,Easy, https://leetcode.com/problems/find-mode-in-binary-search-tree,amazon; amazon,
503,Next Greater Element II,Medium, https://leetcode.com/problems/next-greater-element-ii,amazon; facebook; oracle; facebook; facebook; oracle; amazon; facebook; amazon; amazon; oracle,
505,The Maze II,Medium, https://leetcode.com/problems/the-maze-ii,facebook; oracle; facebook; facebook; oracle; amazon; amazon; oracle,
507,Perfect Number,Easy, https://leetcode.com/problems/perfect-number,amazon; amazon; amazon,
508,Most Frequent Subtree Sum,Medium, https://leetcode.com/problems/most-frequent-subtree-sum,amazon; amazon,
509,Fibonacci Number,Easy, https://leetcode.com/problems/fibonacci-number,amazon; facebook; facebook; barclays; barclays; mathworks; facebook; barclays; amazon; facebook; mathworks; amazon; amazon,
515,Find Largest Value in Each Tree Row,Medium, https://leetcode.com/problems/find-largest-value-in-each-tree-row,amazon; linkedin; facebook; facebook; facebook; amazon; facebook; amazon; amazon,
516,Longest Palindromic Subsequence,Medium, https://leetcode.com/problems/longest-palindromic-subsequence,linkedin; facebook; facebook; facebook; amazon; amazon; linkedin; amazon,
517,Super Washing Machines,Hard, https://leetcode.com/problems/super-washing-machines,amazon,
518,Coin Change 2,Medium, https://leetcode.com/problems/coin-change-2,amazon; facebook; facebook; oracle; amazon; amazon; amazon; oracle,
523,Continuous Subarray Sum,Medium, https://leetcode.com/problems/continuous-subarray-sum,amazon; facebook; facebook; facebook; samsung; amazon; samsung; facebook; amazon; amazon,
524,Longest Word in Dictionary through Deleting,Medium, https://leetcode.com/problems/longest-word-in-dictionary-through-deleting,goldman-sachs; goldman-sachs; goldman-sachs; goldman-sachs,
525,Contiguous Array,Medium, https://leetcode.com/problems/contiguous-array,amazon; facebook; facebook; facebook; amazon; facebook; vmware; amazon; vmware; amazon,
526,Beautiful Arrangement,Medium, https://leetcode.com/problems/beautiful-arrangement,mathworks; mathworks; mathworks; mathworks,
527,Word Abbreviation,Hard, https://leetcode.com/problems/word-abbreviation,snapchat; snapchat,
528,Random Pick with Weight,Medium, https://leetcode.com/problems/random-pick-with-weight,amazon; linkedin; facebook; rubrik; facebook; tripadvisor; facebook; tripadvisor; amazon; facebook; amazon; linkedin; amazon,
529,Minesweeper,Medium, https://leetcode.com/problems/minesweeper,amazon; facebook; facebook; facebook; oracle; amazon; facebook; amazon; amazon; oracle,
532,K-diff Pairs in an Array,Easy, https://leetcode.com/problems/k-diff-pairs-in-an-array,goldman-sachs; twilio; salesforce; salesforce; goldman-sachs; goldman-sachs; oracle; paypal; goldman-sachs; amazon; paypal; amazon; twilio; oracle,
535,Encode and Decode TinyURL,Medium, https://leetcode.com/problems/encode-and-decode-tinyurl,amazon; facebook; oracle; oracle; amazon; amazon; amazon; oracle,
536,Construct Binary Tree from String,Medium, https://leetcode.com/problems/construct-binary-tree-from-string,facebook; facebook; facebook; facebook; amazon,
537,Complex Number Multiplication,Medium, https://leetcode.com/problems/complex-number-multiplication,amazon,
538,Convert BST to Greater Tree,Easy, https://leetcode.com/problems/convert-bst-to-greater-tree,amazon; amazon; amazon; amazon,
539,Minimum Time Difference,Medium, https://leetcode.com/problems/minimum-time-difference,palantir-technologies; palantir-technologies; palantir-technologies; amazon; amazon; palantir-technologies; amazon,
540,Single Element in a Sorted Array,Medium, https://leetcode.com/problems/single-element-in-a-sorted-array,amazon; facebook; facebook; facebook; amazon; facebook; amazon; amazon,
541,Reverse String II,Easy, https://leetcode.com/problems/reverse-string-ii,amazon; amazon; amazon,
542,01 Matrix,Medium, https://leetcode.com/problems/01-matrix,amazon; amazon; amazon; amazon,
543,Diameter of Binary Tree,Easy, https://leetcode.com/problems/diameter-of-binary-tree,amazon; facebook; qualtrics; oracle; facebook; oracle; intel; intel; facebook; oracle; amazon; qualtrics; facebook; amazon; amazon; oracle,
545,Boundary of Binary Tree,Medium, https://leetcode.com/problems/boundary-of-binary-tree,amazon; oracle; oracle; oracle; amazon; amazon; amazon; oracle,
547,Friend Circles,Medium, https://leetcode.com/problems/friend-circles,amazon; linkedin; facebook; facebook; goldman-sachs; salesforce; salesforce; salesforce; goldman-sachs; goldman-sachs; facebook; goldman-sachs; amazon; facebook; amazon; linkedin; amazon,
548,Split Array with Equal Sum,Medium, https://leetcode.com/problems/split-array-with-equal-sum,facebook; facebook; facebook; facebook,
549,Binary Tree Longest Consecutive Sequence II,Medium, https://leetcode.com/problems/binary-tree-longest-consecutive-sequence-ii,facebook; facebook; facebook; amazon; facebook; amazon,
550,Game Play Analysis IV,Medium, https://leetcode.com/problems/game-play-analysis-iv,facebook; facebook; facebook,
553,Optimal Division,Medium, https://leetcode.com/problems/optimal-division,amazon,
554,Brick Wall,Medium, https://leetcode.com/problems/brick-wall,facebook; oracle; facebook; oracle; oracle,
556,Next Greater Element III,Medium, https://leetcode.com/problems/next-greater-element-iii,amazon; facebook; facebook; facebook; amazon; vmware; amazon; vmware; amazon,
557,Reverse Words in a String III,Easy, https://leetcode.com/problems/reverse-words-in-a-string-iii,snapchat; salesforce; salesforce; salesforce; snapchat; salesforce; paypal; amazon; paypal; amazon; amazon,
558,Logical OR of Two Binary Grids Represented as Quad-Trees,Medium, https://leetcode.com/problems/logical-or-of-two-binary-grids-represented-as-quad-trees,amazon; amazon,
559,Maximum Depth of N-ary Tree,Easy, https://leetcode.com/problems/maximum-depth-of-n-ary-tree,amazon; amazon; amazon; amazon,
560,Subarray Sum Equals K,Medium, https://leetcode.com/problems/subarray-sum-equals-k,amazon; linkedin; facebook; snapchat; facebook; goldman-sachs; twilio; goldman-sachs; snapchat; goldman-sachs; facebook; oracle; goldman-sachs; amazon; twilio; facebook; amazon; linkedin; twilio; amazon; oracle,
561,Array Partition I,Easy, https://leetcode.com/problems/array-partition-i,amazon; amazon,
564,Find the Closest Palindrome,Hard, https://leetcode.com/problems/find-the-closest-palindrome,amazon; facebook; nutanix; facebook; amazon; nutanix; amazon; amazon,
566,Reshape the Matrix,Easy, https://leetcode.com/problems/reshape-the-matrix,mathworks,
567,Permutation in String,Medium, https://leetcode.com/problems/permutation-in-string,amazon; facebook; facebook; facebook; amazon; facebook; amazon; amazon,
568,Maximum Vacation Days,Hard, https://leetcode.com/problems/maximum-vacation-days,facebook; facebook; facebook,
570,Managers with at Least 5 Direct Reports,Medium, https://leetcode.com/problems/managers-with-at-least-5-direct-reports,amazon; amazon; amazon,
572,Subtree of Another Tree,Easy, https://leetcode.com/problems/subtree-of-another-tree,amazon; facebook; facebook; samsung; amazon; samsung; amazon; amazon,
577,Employee Bonus,Easy, https://leetcode.com/problems/employee-bonus,netsuite,
578,Get Highest Answer Rate Question,Medium, https://leetcode.com/problems/get-highest-answer-rate-question,facebook,
579,Find Cumulative Salary of an Employee,Hard, https://leetcode.com/problems/find-cumulative-salary-of-an-employee,amazon; amazon; amazon,
581,Shortest Unsorted Continuous Subarray,Easy, https://leetcode.com/problems/shortest-unsorted-continuous-subarray,amazon; amazon; amazon; amazon,
582,Kill Process,Medium, https://leetcode.com/problems/kill-process,amazon; amazon,
584,Find Customer Referee,Easy, https://leetcode.com/problems/find-customer-referee,amazon; amazon; amazon; amazon,
586,Customer Placing the Largest Number of Orders,Easy, https://leetcode.com/problems/customer-placing-the-largest-number-of-orders,amazon; amazon; amazon; amazon,
588,Design In-Memory File System,Hard, https://leetcode.com/problems/design-in-memory-file-system,amazon; goldman-sachs; goldman-sachs; goldman-sachs; amazon; amazon; airbnb; airbnb; amazon,
590,N-ary Tree Postorder Traversal,Easy, https://leetcode.com/problems/n-ary-tree-postorder-traversal,amazon; amazon; amazon; amazon,
592,Fraction Addition and Subtraction,Medium, https://leetcode.com/problems/fraction-addition-and-subtraction,goldman-sachs; goldman-sachs; goldman-sachs; goldman-sachs,
593,Valid Square,Medium, https://leetcode.com/problems/valid-square,facebook; facebook; facebook,
597,Friend Requests I: Overall Acceptance Rate,Easy, https://leetcode.com/problems/friend-requests-i-overall-acceptance-rate,facebook; facebook; facebook,
599,Minimum Index Sum of Two Lists,Easy, https://leetcode.com/problems/minimum-index-sum-of-two-lists,oracle; oracle; oracle,
601,Human Traffic of Stadium,Hard, https://leetcode.com/problems/human-traffic-of-stadium,amazon; amazon,
602,Friend Requests II: Who Has the Most Friends,Medium, https://leetcode.com/problems/friend-requests-ii-who-has-the-most-friends,facebook; facebook,
604,Design Compressed String Iterator,Easy, https://leetcode.com/problems/design-compressed-string-iterator,amazon; amazon,
605,Can Place Flowers,Easy, https://leetcode.com/problems/can-place-flowers,linkedin; facebook; facebook; cisco; linkedin; amazon; cisco; amazon; linkedin; linkedin,
606,Construct String from Binary Tree,Easy, https://leetcode.com/problems/construct-string-from-binary-tree,amazon,
609,Find Duplicate File in System,Medium, https://leetcode.com/problems/find-duplicate-file-in-system,facebook; oracle; facebook; facebook; oracle; amazon; vmware; facebook; vmware; amazon; vmware; amazon; oracle,
611,Valid Triangle Number,Medium, https://leetcode.com/problems/valid-triangle-number,amazon; linkedin; facebook; facebook; facebook; linkedin; amazon; amazon; linkedin; amazon,
614,Second Degree Follower,Medium, https://leetcode.com/problems/second-degree-follower,facebook; databricks; facebook; facebook; databricks,
616,Add Bold Tag in String,Medium, https://leetcode.com/problems/add-bold-tag-in-string,facebook; facebook; facebook; facebook,
617,Merge Two Binary Trees,Easy, https://leetcode.com/problems/merge-two-binary-trees,oracle; oracle; amazon; amazon; amazon; oracle,
618,Students Report By Geography,Hard, https://leetcode.com/problems/students-report-by-geography,amazon; amazon,
621,Task Scheduler,Medium, https://leetcode.com/problems/task-scheduler,amazon; facebook; oracle; facebook; nutanix; facebook; oracle; amazon; facebook; nutanix; vmware; amazon; vmware; amazon; oracle,
622,Design Circular Queue,Medium, https://leetcode.com/problems/design-circular-queue,amazon; facebook; oracle; facebook; citadel; facebook; oracle; citadel; amazon; facebook; amazon; airbnb; airbnb; amazon; oracle,
626,Exchange Seats,Medium, https://leetcode.com/problems/exchange-seats,amazon; amazon; amazon,
628,Maximum Product of Three Numbers,Easy, https://leetcode.com/problems/maximum-product-of-three-numbers,amazon; facebook; citadel; goldman-sachs; facebook; citadel; cisco; goldman-sachs; amazon; cisco; amazon; citadel; citadel; amazon,
631,Design Excel Sum Formula,Hard, https://leetcode.com/problems/design-excel-sum-formula,amazon; amazon,
632,Smallest Range Covering Elements from K Lists,Hard, https://leetcode.com/problems/smallest-range-covering-elements-from-k-lists,amazon; facebook; snapchat; snapchat; snapchat; facebook; amazon; amazon; amazon,
633,Sum of Square Numbers,Easy, https://leetcode.com/problems/sum-of-square-numbers,linkedin,
634,Find the Derangement of An Array,Medium, https://leetcode.com/problems/find-the-derangement-of-an-array,amazon; amazon; amazon,
635,Design Log Storage System,Medium, https://leetcode.com/problems/design-log-storage-system,snapchat; amazon; amazon,
636,Exclusive Time of Functions,Medium, https://leetcode.com/problems/exclusive-time-of-functions,amazon; linkedin; facebook; oracle; facebook; oracle; facebook; oracle; linkedin; amazon; facebook; amazon; linkedin; amazon; oracle,
637,Average of Levels in Binary Tree,Easy, https://leetcode.com/problems/average-of-levels-in-binary-tree,facebook; facebook; facebook; amazon; facebook; amazon; amazon,
639,Decode Ways II,Hard, https://leetcode.com/problems/decode-ways-ii,facebook; facebook,
640,Solve the Equation,Medium, https://leetcode.com/problems/solve-the-equation,amazon; amazon; amazon; amazon,
641,Design Circular Deque,Medium, https://leetcode.com/problems/design-circular-deque,facebook; facebook,
642,Design Search Autocomplete System,Hard, https://leetcode.com/problems/design-search-autocomplete-system,amazon; facebook; snapchat; facebook; salesforce; salesforce; snapchat; facebook; amazon; amazon; amazon,
645,Set Mismatch,Easy, https://leetcode.com/problems/set-mismatch,amazon,
646,Maximum Length of Pair Chain,Medium, https://leetcode.com/problems/maximum-length-of-pair-chain,amazon; facebook; facebook; amazon; amazon; amazon,
647,Palindromic Substrings,Medium, https://leetcode.com/problems/palindromic-substrings,amazon; linkedin; facebook; facebook; citadel; goldman-sachs; goldman-sachs; goldman-sachs; mathworks; facebook; roblox; roblox; citadel; mathworks; mathworks; goldman-sachs; amazon; facebook; mathworks; vmware; amazon; roblox; citadel; citadel; vmware; amazon,
652,Find Duplicate Subtrees,Medium, https://leetcode.com/problems/find-duplicate-subtrees,facebook; oracle; facebook; oracle; amazon; amazon; amazon; oracle,
653,Two Sum IV - Input is a BST,Easy, https://leetcode.com/problems/two-sum-iv-input-is-a-bst,amazon; facebook; snapchat; facebook; servicenow; snapchat; facebook; samsung; amazon; servicenow; servicenow; facebook; amazon; servicenow; amazon,
654,Maximum Binary Tree,Medium, https://leetcode.com/problems/maximum-binary-tree,facebook; facebook; amazon; amazon; amazon,
655,Print Binary Tree,Medium, https://leetcode.com/problems/print-binary-tree,linkedin; facebook; facebook; linkedin,
657,Robot Return to Origin,Easy, https://leetcode.com/problems/robot-return-to-origin,goldman-sachs; goldman-sachs; goldman-sachs; goldman-sachs; amazon; amazon; amazon,
658,Find K Closest Elements,Medium, https://leetcode.com/problems/find-k-closest-elements,facebook; snapchat; facebook; snapchat; facebook; amazon; facebook; amazon,
661,Image Smoother,Easy, https://leetcode.com/problems/image-smoother,amazon,
662,Maximum Width of Binary Tree,Medium, https://leetcode.com/problems/maximum-width-of-binary-tree,amazon; facebook; facebook; facebook; amazon; facebook; amazon; amazon,
663,Equal Tree Partition,Medium, https://leetcode.com/problems/equal-tree-partition,facebook; facebook; amazon,
665,Non-decreasing Array,Easy, https://leetcode.com/problems/non-decreasing-array,amazon; amazon; amazon,
669,Trim a Binary Search Tree,Easy, https://leetcode.com/problems/trim-a-binary-search-tree,facebook; facebook; facebook; amazon; facebook; amazon,
670,Maximum Swap,Medium, https://leetcode.com/problems/maximum-swap,facebook; facebook; facebook; amazon; facebook; amazon,
671,Second Minimum Node In a Binary Tree,Easy, https://leetcode.com/problems/second-minimum-node-in-a-binary-tree,linkedin; linkedin; amazon; amazon; linkedin; linkedin; amazon,
673,Number of Longest Increasing Subsequence,Medium, https://leetcode.com/problems/number-of-longest-increasing-subsequence,facebook; facebook; amazon; amazon,
674,Longest Continuous Increasing Subsequence,Easy, https://leetcode.com/problems/longest-continuous-increasing-subsequence,facebook; facebook; facebook; amazon; facebook; amazon; amazon,
675,Cut Off Trees for Golf Event,Hard, https://leetcode.com/problems/cut-off-trees-for-golf-event,amazon; amazon; amazon,
676,Implement Magic Dictionary,Medium, https://leetcode.com/problems/implement-magic-dictionary,facebook; facebook; facebook; facebook,
678,Valid Parenthesis String,Medium, https://leetcode.com/problems/valid-parenthesis-string,amazon; facebook; facebook; facebook; amazon; facebook; amazon; amazon,
679,24 Game,Hard, https://leetcode.com/problems/24-game,facebook; facebook; facebook; amazon; amazon,
680,Valid Palindrome II,Easy, https://leetcode.com/problems/valid-palindrome-ii,facebook; facebook; facebook; facebook,
681,Next Closest Time,Medium, https://leetcode.com/problems/next-closest-time,amazon; facebook; facebook; facebook; amazon; amazon; amazon,
682,Baseball Game,Easy, https://leetcode.com/problems/baseball-game,amazon; amazon; amazon; amazon,
683,K Empty Slots,Hard, https://leetcode.com/problems/k-empty-slots,amazon; amazon,
684,Redundant Connection,Medium, https://leetcode.com/problems/redundant-connection,amazon; amazon; amazon,
686,Repeated String Match,Easy, https://leetcode.com/problems/repeated-string-match,amazon; facebook; facebook; facebook; amazon; facebook; amazon; amazon,
687,Longest Univalue Path,Easy, https://leetcode.com/problems/longest-univalue-path,amazon; amazon,
688,Knight Probability in Chessboard,Medium, https://leetcode.com/problems/knight-probability-in-chessboard,amazon; facebook; goldman-sachs; goldman-sachs; goldman-sachs; facebook; goldman-sachs; amazon; amazon; amazon,
689,Maximum Sum of 3 Non-Overlapping Subarrays,Hard, https://leetcode.com/problems/maximum-sum-of-3-non-overlapping-subarrays,facebook; facebook; facebook; facebook,
690,Employee Importance,Easy, https://leetcode.com/problems/employee-importance,amazon; amazon; amazon; amazon,
691,Stickers to Spell Word,Hard, https://leetcode.com/problems/stickers-to-spell-word,facebook; facebook,
692,Top K Frequent Words,Medium, https://leetcode.com/problems/top-k-frequent-words,amazon; linkedin; facebook; oracle; facebook; oracle; salesforce; salesforce; tripadvisor; facebook; oracle; tripadvisor; amazon; facebook; vmware; amazon; vmware; linkedin; amazon; oracle,
694,Number of Distinct Islands,Medium, https://leetcode.com/problems/number-of-distinct-islands,amazon; facebook; oracle; facebook; facebook; oracle; amazon; facebook; amazon; amazon; oracle,
695,Max Area of Island,Medium, https://leetcode.com/problems/max-area-of-island,amazon; twitch; facebook; palantir-technologies; qualtrics; oracle; facebook; twitch; palantir-technologies; palantir-technologies; twitch; mathworks; facebook; oracle; amazon; qualtrics; facebook; mathworks; amazon; qualtrics; twitch; amazon; oracle,
697,Degree of an Array,Easy, https://leetcode.com/problems/degree-of-an-array,citrix; vmware; visa; citrix; mathworks; visa; citrix; mathworks; vmware; mathworks; vmware; vmware,
698,Partition to K Equal Sum Subsets,Medium, https://leetcode.com/problems/partition-to-k-equal-sum-subsets,amazon; linkedin; facebook; facebook; facebook; linkedin; amazon; facebook; vmware; amazon; linkedin; vmware; linkedin; amazon,
699,Falling Squares,Hard, https://leetcode.com/problems/falling-squares,amazon; amazon,
701,Insert into a Binary Search Tree,Medium, https://leetcode.com/problems/insert-into-a-binary-search-tree,amazon; facebook; facebook; amazon; amazon; amazon,
702,Search in a Sorted Array of Unknown Size,Medium, https://leetcode.com/problems/search-in-a-sorted-array-of-unknown-size,amazon; amazon; amazon,
703,Kth Largest Element in a Stream,Easy, https://leetcode.com/problems/kth-largest-element-in-a-stream,amazon; facebook; facebook; nutanix; nutanix; facebook; amazon; nutanix; amazon; amazon,
704,Binary Search,Easy, https://leetcode.com/problems/binary-search,amazon; amazon; amazon; amazon,
705,Design HashSet,Easy, https://leetcode.com/problems/design-hashset,amazon; amazon,
706,Design HashMap,Easy, https://leetcode.com/problems/design-hashmap,amazon; linkedin; facebook; vmware; oracle; facebook; oracle; goldman-sachs; salesforce; salesforce; salesforce; servicenow; goldman-sachs; goldman-sachs; nvidia; facebook; oracle; salesforce; linkedin; goldman-sachs; amazon; nvidia; vmware; facebook; vmware; amazon; vmware; servicenow; linkedin; amazon; oracle,
707,Design Linked List,Medium, https://leetcode.com/problems/design-linked-list,oracle; amazon; amazon; oracle,
708,Insert into a Sorted Circular Linked List,Medium, https://leetcode.com/problems/insert-into-a-sorted-circular-linked-list,facebook; facebook; facebook; amazon; facebook; amazon; amazon,
710,Random Pick with Blacklist,Hard, https://leetcode.com/problems/random-pick-with-blacklist,amazon; amazon,
711,Number of Distinct Islands II,Hard, https://leetcode.com/problems/number-of-distinct-islands-ii,amazon; amazon,
714,Best Time to Buy and Sell Stock with Transaction Fee,Medium, https://leetcode.com/problems/best-time-to-buy-and-sell-stock-with-transaction-fee,amazon; facebook; facebook; amazon; amazon; amazon,
715,Range Module,Hard, https://leetcode.com/problems/range-module,amazon; linkedin; oracle; amazon; amazon; machine-zone; linkedin; amazon; oracle,
716,Max Stack,Easy, https://leetcode.com/problems/max-stack,amazon; linkedin; facebook; snapchat; facebook; snapchat; facebook; linkedin; amazon; facebook; amazon; linkedin; linkedin; amazon,
718,Maximum Length of Repeated Subarray,Medium, https://leetcode.com/problems/maximum-length-of-repeated-subarray,citadel,
719,Find K-th Smallest Pair Distance,Hard, https://leetcode.com/problems/find-k-th-smallest-pair-distance,amazon; amazon,
720,Longest Word in Dictionary,Easy, https://leetcode.com/problems/longest-word-in-dictionary,goldman-sachs; goldman-sachs; goldman-sachs; amazon; amazon,
721,Accounts Merge,Medium, https://leetcode.com/problems/accounts-merge,amazon; linkedin; facebook; oracle; facebook; facebook; oracle; linkedin; amazon; facebook; amazon; linkedin; linkedin; amazon; oracle,
722,Remove Comments,Medium, https://leetcode.com/problems/remove-comments,databricks; databricks; qualtrics; oracle; goldman-sachs; databricks; goldman-sachs; oracle; goldman-sachs; qualtrics; databricks; oracle,
723,Candy Crush,Medium, https://leetcode.com/problems/candy-crush,twitch; facebook; rubrik; facebook; twitch; facebook; facebook; twitch,
724,Find Pivot Index,Easy, https://leetcode.com/problems/find-pivot-index,amazon; facebook; godaddy; facebook; citadel; goldman-sachs; salesforce; salesforce; godaddy; salesforce; goldman-sachs; goldman-sachs; facebook; citadel; goldman-sachs; amazon; facebook; amazon; amazon,
725,Split Linked List in Parts,Medium, https://leetcode.com/problems/split-linked-list-in-parts,amazon; amazon,
726,Number of Atoms,Hard, https://leetcode.com/problems/number-of-atoms,amazon; facebook; facebook; amazon; amazon; amazon,
727,Minimum Window Subsequence,Hard, https://leetcode.com/problems/minimum-window-subsequence,amazon; amazon; amazon,
729,My Calendar I,Medium, https://leetcode.com/problems/my-calendar-i,amazon; qualtrics; amazon; qualtrics; amazon; qualtrics; qualtrics; amazon,
730,Count Different Palindromic Subsequences,Hard, https://leetcode.com/problems/count-different-palindromic-subsequences,linkedin; facebook; facebook; facebook; linkedin; linkedin,
731,My Calendar II,Medium, https://leetcode.com/problems/my-calendar-ii,amazon; amazon,
732,My Calendar III,Hard, https://leetcode.com/problems/my-calendar-iii,amazon; amazon; amazon,
733,Flood Fill,Easy, https://leetcode.com/problems/flood-fill,amazon; facebook; snapchat; vmware; palantir-technologies; qualtrics; facebook; palantir-technologies; snapchat; palantir-technologies; snapchat; facebook; amazon; qualtrics; vmware; vmware; amazon; qualtrics; vmware; amazon,
735,Asteroid Collision,Medium, https://leetcode.com/problems/asteroid-collision,amazon; visa; visa; paypal; amazon; paypal; amazon; amazon,
737,Sentence Similarity II,Medium, https://leetcode.com/problems/sentence-similarity-ii,amazon; amazon; amazon; amazon,
738,Monotone Increasing Digits,Medium, https://leetcode.com/problems/monotone-increasing-digits,amazon,
739,Daily Temperatures,Medium, https://leetcode.com/problems/daily-temperatures,amazon; linkedin; facebook; goldman-sachs; goldman-sachs; cisco; nvidia; facebook; cisco; cisco; linkedin; goldman-sachs; amazon; nvidia; cisco; amazon; linkedin; linkedin; amazon,
741,Cherry Pickup,Hard, https://leetcode.com/problems/cherry-pickup,citrix; oracle; citrix; mathworks; oracle; citrix; mathworks; amazon; mathworks; amazon; amazon; oracle,
742,Closest Leaf in a Binary Tree,Medium, https://leetcode.com/problems/closest-leaf-in-a-binary-tree,facebook; databricks; facebook; databricks; facebook; amazon; facebook; databricks; amazon,
743,Network Delay Time,Medium, https://leetcode.com/problems/network-delay-time,amazon; amazon; amazon; amazon,
744,Find Smallest Letter Greater Than Target,Easy, https://leetcode.com/problems/find-smallest-letter-greater-than-target,linkedin; linkedin,
745,Prefix and Suffix Search,Hard, https://leetcode.com/problems/prefix-and-suffix-search,facebook,
746,Min Cost Climbing Stairs,Easy, https://leetcode.com/problems/min-cost-climbing-stairs,amazon; amazon,
750,Number Of Corner Rectangles,Medium, https://leetcode.com/problems/number-of-corner-rectangles,facebook,
751,IP to CIDR,Medium, https://leetcode.com/problems/ip-to-cidr,airbnb; airbnb,
752,Open the Lock,Medium, https://leetcode.com/problems/open-the-lock,facebook; facebook; amazon; amazon,
755,Pour Water,Medium, https://leetcode.com/problems/pour-water,airbnb; airbnb; airbnb,
756,Pyramid Transition Matrix,Medium, https://leetcode.com/problems/pyramid-transition-matrix,amazon; amazon; amazon; airbnb; airbnb; amazon,
759,Employee Free Time,Hard, https://leetcode.com/problems/employee-free-time,amazon; facebook; facebook; facebook; amazon; airbnb; facebook; amazon; airbnb; airbnb; amazon,
761,Special Binary String,Hard, https://leetcode.com/problems/special-binary-string,citrix; visa; visa; citrix; visa; citrix,
762,Prime Number of Set Bits in Binary Representation,Easy, https://leetcode.com/problems/prime-number-of-set-bits-in-binary-representation,amazon,
763,Partition Labels,Medium, https://leetcode.com/problems/partition-labels,amazon; facebook; facebook; facebook; amazon; amazon; amazon,
764,Largest Plus Sign,Medium, https://leetcode.com/problems/largest-plus-sign,facebook,
765,Couples Holding Hands,Hard, https://leetcode.com/problems/couples-holding-hands,amazon; amazon,
766,Toeplitz Matrix,Easy, https://leetcode.com/problems/toeplitz-matrix,facebook; facebook; facebook; facebook,
767,Reorganize String,Medium, https://leetcode.com/problems/reorganize-string,amazon; twitch; facebook; qualtrics; oracle; facebook; oracle; facebook; oracle; amazon; qualtrics; facebook; amazon; qualtrics; twitch; amazon; oracle,
770,Basic Calculator IV,Hard, https://leetcode.com/problems/basic-calculator-iv,roblox; roblox; roblox; amazon; amazon; roblox; amazon,
771,Jewels and Stones,Easy, https://leetcode.com/problems/jewels-and-stones,amazon; facebook; facebook; amazon; amazon; amazon,
772,Basic Calculator III,Hard, https://leetcode.com/problems/basic-calculator-iii,amazon; facebook; snapchat; facebook; snapchat; snapchat; facebook; amazon; facebook; amazon; amazon,
773,Sliding Puzzle,Hard, https://leetcode.com/problems/sliding-puzzle,facebook; facebook; facebook; amazon; airbnb; facebook; amazon; airbnb; airbnb,
775,Global and Local Inversions,Medium, https://leetcode.com/problems/global-and-local-inversions,amazon; amazon; amazon; amazon,
776,Split BST,Medium, https://leetcode.com/problems/split-bst,facebook; facebook; facebook; amazon,
778,Swim in Rising Water,Hard, https://leetcode.com/problems/swim-in-rising-water,facebook; facebook; facebook,
779,K-th Symbol in Grammar,Medium, https://leetcode.com/problems/k-th-symbol-in-grammar,amazon; amazon,
780,Reaching Points,Hard, https://leetcode.com/problems/reaching-points,goldman-sachs; salesforce; salesforce; goldman-sachs; goldman-sachs; goldman-sachs,
783,Minimum Distance Between BST Nodes,Easy, https://leetcode.com/problems/minimum-distance-between-bst-nodes,amazon; amazon,
784,Letter Case Permutation,Medium, https://leetcode.com/problems/letter-case-permutation,amazon; facebook; amazon; amazon; amazon,
785,Is Graph Bipartite?,Medium, https://leetcode.com/problems/is-graph-bipartite,amazon; linkedin; facebook; facebook; facebook; linkedin; amazon; facebook; amazon; linkedin; amazon,
787,Cheapest Flights Within K Stops,Medium, https://leetcode.com/problems/cheapest-flights-within-k-stops,amazon; facebook; facebook; facebook; amazon; airbnb; facebook; amazon; airbnb; airbnb; amazon,
788,Rotated Digits,Easy, https://leetcode.com/problems/rotated-digits,facebook; facebook; facebook,
791,Custom Sort String,Medium, https://leetcode.com/problems/custom-sort-string,facebook; facebook; facebook; amazon; facebook; amazon,
792,Number of Matching Subsequences,Medium, https://leetcode.com/problems/number-of-matching-subsequences,facebook; facebook; amazon; amazon,
794,Valid Tic-Tac-Toe State,Medium, https://leetcode.com/problems/valid-tic-tac-toe-state,facebook; facebook; oracle; amazon; amazon; amazon; oracle,
796,Rotate String,Easy, https://leetcode.com/problems/rotate-string,linkedin; oracle; linkedin; amazon; amazon; linkedin; amazon; oracle,
797,All Paths From Source to Target,Medium, https://leetcode.com/problems/all-paths-from-source-to-target,amazon; amazon; amazon; amazon,
801,Minimum Swaps To Make Sequences Increasing,Medium, https://leetcode.com/problems/minimum-swaps-to-make-sequences-increasing,facebook; amazon; amazon; amazon,
805,Split Array With Same Average,Hard, https://leetcode.com/problems/split-array-with-same-average,amazon; amazon; amazon,
807,Max Increase to Keep City Skyline,Medium, https://leetcode.com/problems/max-increase-to-keep-city-skyline,amazon; amazon,
811,Subdomain Visit Count,Easy, https://leetcode.com/problems/subdomain-visit-count,citrix; roblox; roblox; citrix; roblox; amazon; amazon; roblox,
814,Binary Tree Pruning,Medium, https://leetcode.com/problems/binary-tree-pruning,capital-one; capital-one; capital-one; amazon; capital-one; amazon,
815,Bus Routes,Hard, https://leetcode.com/problems/bus-routes,amazon; amazon; amazon; amazon,
819,Most Common Word,Easy, https://leetcode.com/problems/most-common-word,amazon; oracle; oracle; amazon; amazon; amazon; oracle,
821,Shortest Distance to a Character,Easy, https://leetcode.com/problems/shortest-distance-to-a-character,facebook; facebook,
824,Goat Latin,Easy, https://leetcode.com/problems/goat-latin,facebook; facebook; facebook; facebook,
